id,address_state,application_type,emp_length,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,annual_income (Label),dti,installment,int_rate,loan_amount,total_acc,total_payment,new_loan_status
783020,NV,INDIVIDUAL,10+ years,E,RENT,6/11/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,986090,Debt consolidation,E3, 60 months,Source Verified,40000,<50K,0.2052,309.91,0.1879,12000,21,1543,Default
725939,CA,INDIVIDUAL,10+ years,E,RENT,5/11/2021,5/16/2021,11/11/2021,Charged Off,12/11/2021,921260,credit card,E3, 60 months,Source Verified,83374,50K–99K,0.1638,258.26,0.1879,10000,23,1544,Default
743382,FL,INDIVIDUAL,10+ years,B,MORTGAGE,5/11/2021,2/12/2021,9/11/2021,Charged Off,10/11/2021,941626,home improvement,B2, 60 months,Not Verified,56000,50K–99K,0.0075,258.47,0.1059,12000,10,1544,Default
740830,CT,INDIVIDUAL,1 year,B,MORTGAGE,4/11/2021,5/16/2021,3/13/2021,Charged Off,4/13/2021,921391,credit card,B4, 60 months,Source Verified,97000,50K–99K,0.0552,64.84,0.1074,3000,26,1545,Default
971404,VA,INDIVIDUAL,3 years,B,RENT,10/11/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,1193135,Debt consolidation,B3, 60 months,Verified,80000,50K–99K,0.0984,773.44,0.1171,35000,14,1545,Default
413036,NV,INDIVIDUAL,2 years,C,RENT,6/9/2021,5/16/2021,11/9/2021,Charged Off,12/9/2021,466257,Debt consolidation,C2, 36 months,Not Verified,50004,50K–99K,0.2069,309.29,0.1284,9200,14,1546,Default
1041567,NY,INDIVIDUAL,< 1 year,B,RENT,11/11/2021,12/15/2021,3/12/2021,Fully Paid,4/12/2021,1271613,moving,B4, 36 months,Not Verified,80000,50K–99K,0.1339,50.13,0.1242,1500,14,1546,Non Default
434155,CA,INDIVIDUAL,5 years,B,MORTGAGE,8/9/2021,2/10/2021,10/9/2021,Charged Off,11/9/2021,517745,wedding,B5, 36 months,Verified,124000,100K–149K,0.0161,669.33,0.1253,20000,6,1548,Default
879707,MI,INDIVIDUAL,1 year,C,MORTGAGE,9/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,1094682,Debt consolidation,C3, 36 months,Not Verified,24000,<50K,0.1205,172.48,0.1465,5000,8,1549,Default
623317,RI,INDIVIDUAL,9 years,E,OWN,12/10/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,798837,Debt consolidation,E3, 36 months,Source Verified,30000,<50K,0.11,42.6,0.1669,1200,7,1549,Non Default
882370,TX,INDIVIDUAL,2 years,A,MORTGAGE,9/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1097496,renewable_energy,A1, 36 months,Source Verified,30000,<50K,0.0192,42.61,0.0603,1400,20,1549,Non Default
581063,OK,INDIVIDUAL,2 years,A,MORTGAGE,9/10/2021,3/11/2021,4/11/2021,Fully Paid,5/11/2021,746905,Debt consolidation,A3, 36 months,Source Verified,24000,<50K,0.194,46.42,0.0714,1500,12,1550,Non Default
1042157,SC,INDIVIDUAL,1 year,D,RENT,11/11/2021,1/14/2021,9/13/2021,Charged Off,10/13/2021,1272433,other,D1, 36 months,Not Verified,30972,<50K,0.1561,70.61,0.1629,2000,5,1551,Default
832957,GA,INDIVIDUAL,1 year,A,RENT,8/11/2021,3/12/2021,3/12/2021,Fully Paid,4/12/2021,1042469,major purchase,A3, 36 months,Source Verified,12000,<50K,0.244,46.31,0.0699,1500,14,1552,Non Default
852085,CO,INDIVIDUAL,2 years,A,RENT,8/11/2021,4/16/2021,6/12/2021,Fully Paid,7/12/2021,1064102,major purchase,A4, 36 months,Not Verified,32000,<50K,0.1853,46.66,0.0749,1500,10,1554,Non Default
821507,FL,INDIVIDUAL,2 years,C,MORTGAGE,7/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,1029869,credit card,C1, 36 months,Not Verified,50000,50K–99K,0.1632,235.83,0.1299,7000,18,1555,Default
511796,NY,INDIVIDUAL,2 years,B,RENT,5/10/2021,10/10/2021,10/10/2021,Fully Paid,11/10/2021,661139,other,B5, 36 months,Not Verified,89004,50K–99K,0.0472,49.37,0.1136,1500,20,1555,Non Default
712616,CO,INDIVIDUAL,< 1 year,A,RENT,4/11/2021,11/15/2021,5/14/2021,Fully Paid,6/14/2021,905745,car,A3, 36 months,Source Verified,25200,<50K,0.1129,43.23,0.0699,1400,14,1556,Non Default
758131,FL,INDIVIDUAL,3 years,F,RENT,5/11/2021,3/12/2021,10/11/2021,Charged Off,11/11/2021,958255,Debt consolidation,F2, 60 months,Source Verified,50004,50K–99K,0.18,277.8,0.2062,10350,14,1557,Default
623388,NY,INDIVIDUAL,3 years,C,RENT,12/10/2021,12/13/2021,7/13/2021,Charged Off,8/13/2021,798925,other,C1, 36 months,Not Verified,40980,<50K,0.1526,49.99,0.1223,1500,20,1558,Default
745054,AR,INDIVIDUAL,5 years,B,OWN,5/11/2021,6/15/2021,2/12/2021,Fully Paid,3/12/2021,943585,Debt consolidation,B2, 60 months,Not Verified,24000,<50K,0.29,31.24,0.1059,1450,11,1559,Non Default
611872,TX,INDIVIDUAL,5 years,A,MORTGAGE,11/10/2021,2/12/2021,8/11/2021,Fully Paid,9/11/2021,784585,credit card,A3, 36 months,Source Verified,1900000,>1M,0.0057,45.75,0.0617,1500,36,1562,Non Default
533418,WA,INDIVIDUAL,5 years,A,RENT,6/10/2021,5/16/2021,12/10/2021,Charged Off,1/10/2022,689470,Debt consolidation,A5, 36 months,Not Verified,30720,<50K,0.2047,312.82,0.0788,10000,14,1562,Default
642780,OH,INDIVIDUAL,< 1 year,A,MORTGAGE,1/11/2021,11/13/2021,9/12/2021,Fully Paid,10/12/2021,822681,Debt consolidation,A3, 36 months,Not Verified,45000,<50K,0.2299,44.23,0.0617,1450,29,1562,Non Default
884502,PA,INDIVIDUAL,10+ years,B,MORTGAGE,9/11/2021,7/12/2021,3/12/2021,Charged Off,4/12/2021,1099939,major purchase,B3, 60 months,Source Verified,60000,50K–99K,0.1308,212.15,0.1171,9600,37,1563,Default
607317,MN,INDIVIDUAL,5 years,A,RENT,11/10/2021,2/12/2021,7/11/2021,Fully Paid,8/11/2021,779109,other,A5, 36 months,Source Verified,26400,<50K,0.1188,46.26,0.0691,1500,8,1563,Non Default
533867,MA,INDIVIDUAL,< 1 year,E,RENT,6/10/2021,11/10/2021,11/10/2021,Fully Paid,12/10/2021,690044,other,E3, 36 months,Verified,48500,<50K,0.0359,53.63,0.1719,1500,5,1563,Non Default
391632,DE,INDIVIDUAL,7 years,C,MORTGAGE,4/9/2021,8/9/2021,8/9/2021,Fully Paid,9/9/2021,427803,other,C3, 36 months,Not Verified,30000,<50K,0.1044,50.66,0.1316,1500,15,1564,Non Default
575794,VA,INDIVIDUAL,< 1 year,A,RENT,9/10/2021,3/12/2021,3/12/2021,Fully Paid,4/12/2021,740562,vacation,A4, 36 months,Not Verified,45000,<50K,0.2077,46.67,0.0751,1500,23,1565,Non Default
389675,MS,INDIVIDUAL,5 years,D,RENT,4/9/2021,8/10/2021,7/10/2021,Charged Off,8/10/2021,424105,wedding,D5, 36 months,Not Verified,60000,50K–99K,0.01,104.54,0.1537,3000,6,1566,Default
596346,MD,INDIVIDUAL,10+ years,D,MORTGAGE,10/10/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,765556,medical,D1, 36 months,Verified,96000,50K–99K,0.204,121.06,0.1484,3500,31,1567,Default
533878,CA,INDIVIDUAL,6 years,A,RENT,6/10/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,690059,home improvement,A4, 36 months,Source Verified,29004,<50K,0.0976,46.67,0.0751,1500,10,1568,Non Default
772608,TX,INDIVIDUAL,7 years,B,RENT,6/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,974547,other,B1, 36 months,Verified,23004,<50K,0.2337,43.56,0.0999,1350,11,1568,Non Default
567109,NV,INDIVIDUAL,7 years,A,MORTGAGE,8/10/2021,2/16/2021,5/12/2021,Fully Paid,6/12/2021,729527,credit card,A2, 36 months,Source Verified,115000,100K–149K,0.0075,46.16,0.0676,1500,14,1569,Non Default
999918,CA,INDIVIDUAL,4 years,A,RENT,10/11/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,1225517,Debt consolidation,A1, 36 months,Not Verified,22968,<50K,0.2834,45.66,0.0603,1500,18,1569,Non Default
605061,CO,INDIVIDUAL,10+ years,C,MORTGAGE,10/10/2021,5/16/2021,5/12/2021,Charged Off,6/12/2021,776213,Debt consolidation,C2, 60 months,Not Verified,61000,50K–99K,0.1554,119.54,0.1261,5300,23,1569,Default
350554,FL,INDIVIDUAL,< 1 year,C,RENT,7/8/2021,2/10/2021,9/9/2021,Charged Off,10/9/2021,352694,major purchase,C5, 36 months,Not Verified,42000,<50K,0.0171,100.06,0.1229,3000,9,1569,Default
616042,UT,INDIVIDUAL,< 1 year,B,MORTGAGE,11/10/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,789908,vacation,B4, 60 months,Verified,62000,50K–99K,0.1059,78.6,0.0999,3700,44,1569,Default
812739,NC,INDIVIDUAL,5 years,B,RENT,7/11/2021,5/16/2021,2/12/2021,Fully Paid,3/12/2021,1019920,other,B1, 36 months,Source Verified,41004,<50K,0.2002,48.4,0.0999,1500,15,1570,Non Default
676097,CA,INDIVIDUAL,2 years,A,RENT,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,864035,Debt consolidation,A5, 36 months,Not Verified,54000,50K–99K,0.0771,43.66,0.0766,1400,23,1571,Non Default
384618,CT,INDIVIDUAL,1 year,D,RENT,3/9/2021,8/9/2021,9/9/2021,Fully Paid,10/9/2021,415848,Debt consolidation,D3, 36 months,Not Verified,39500,<50K,0.2035,51.81,0.1474,1500,10,1571,Non Default
862376,VT,INDIVIDUAL,6 years,C,RENT,8/11/2021,5/13/2021,1/12/2021,Fully Paid,2/12/2021,1075410,other,C4, 36 months,Not Verified,33600,<50K,0.1371,51.85,0.1479,1500,25,1571,Non Default
1022579,CA,INDIVIDUAL,10+ years,B,RENT,11/11/2021,6/15/2021,8/12/2021,Fully Paid,9/12/2021,1251359,Debt consolidation,B4, 36 months,Source Verified,36000,<50K,0.2153,48.46,0.1242,1450,11,1572,Non Default
449741,AL,INDIVIDUAL,1 year,A,RENT,10/9/2021,5/16/2021,10/12/2021,Fully Paid,11/12/2021,550848,Debt consolidation,A3, 36 months,Not Verified,40000,<50K,0.0747,43.71,0.0774,1400,14,1573,Non Default
783561,CA,INDIVIDUAL,6 years,A,RENT,6/11/2021,6/12/2021,2/12/2021,Charged Off,3/12/2021,986688,car,A4, 36 months,Not Verified,48000,<50K,0.2585,186.61,0.0749,6000,16,1575,Default
647869,CT,INDIVIDUAL,4 years,B,MORTGAGE,1/11/2021,4/16/2021,9/11/2021,Charged Off,10/11/2021,828855,credit card,B2, 36 months,Source Verified,29500,<50K,0.194,225.88,0.1,7000,27,1575,Default
640141,VA,INDIVIDUAL,10+ years,C,MORTGAGE,12/10/2021,1/15/2021,9/14/2021,Fully Paid,10/14/2021,819480,Debt consolidation,C1, 60 months,Source Verified,51912,50K–99K,0.2043,26.84,0.1223,1200,17,1575,Non Default
665359,AZ,INDIVIDUAL,6 years,B,MORTGAGE,2/11/2021,5/16/2021,10/11/2021,Fully Paid,11/11/2021,850670,other,B1, 36 months,Verified,92700,50K–99K,0.1698,48.15,0.0963,1500,34,1575,Non Default
413088,MN,INDIVIDUAL,7 years,A,RENT,6/9/2021,10/10/2021,10/10/2021,Fully Paid,11/10/2021,466332,home improvement,A1, 36 months,Not Verified,55000,50K–99K,0.1357,46.57,0.0737,1500,31,1576,Non Default
844621,CA,INDIVIDUAL,1 year,B,RENT,8/11/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,1055628,other,B4, 36 months,Not Verified,51000,50K–99K,0.2144,131.89,0.1149,4000,28,1576,Default
776948,MO,INDIVIDUAL,10+ years,A,MORTGAGE,6/11/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,979374,home improvement,A1, 36 months,Not Verified,75000,50K–99K,0.1163,120.64,0.0542,4000,21,1580,Default
863570,OR,INDIVIDUAL,3 years,A,RENT,8/11/2021,11/12/2021,11/12/2021,Fully Paid,12/12/2021,1076650,credit card,A4, 36 months,Source Verified,42769,<50K,0.1515,46.66,0.0749,1500,20,1581,Non Default
528842,NY,INDIVIDUAL,5 years,C,RENT,6/10/2021,5/16/2021,12/12/2021,Fully Paid,1/12/2022,683949,educational,C2, 36 months,Source Verified,45000,<50K,0.0107,44.19,0.1361,1300,4,1581,Non Default
1060979,NY,INDIVIDUAL,< 1 year,D,RENT,12/11/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,1292556,wedding,D2, 36 months,Source Verified,41000,<50K,0.2031,248.77,0.1677,7000,15,1582,Default
438442,CO,INDIVIDUAL,1 year,A,MORTGAGE,9/9/2021,6/12/2021,9/10/2021,Fully Paid,10/10/2021,528181,credit card,A1, 36 months,Not Verified,45000,<50K,0.1624,46.35,0.0705,1500,18,1583,Non Default
635565,TX,INDIVIDUAL,< 1 year,C,RENT,12/10/2021,5/13/2021,12/12/2021,Charged Off,1/12/2022,814178,credit card,C2, 36 months,Source Verified,33000,<50K,0.0455,67.02,0.1261,2000,26,1583,Default
762370,RI,INDIVIDUAL,5 years,B,RENT,5/11/2021,4/16/2021,12/11/2021,Fully Paid,1/11/2022,962890,credit card,B4, 60 months,Verified,65000,50K–99K,0.1902,32.99,0.1149,1500,31,1583,Non Default
1045540,TX,INDIVIDUAL,5 years,C,MORTGAGE,12/11/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,1276155,other,C4, 36 months,Not Verified,96000,50K–99K,0.2219,528.93,0.1527,15200,21,1583,Default
545649,NJ,INDIVIDUAL,1 year,C,RENT,7/10/2021,10/10/2021,10/10/2021,Fully Paid,11/10/2021,703721,other,C3, 36 months,Not Verified,54000,50K–99K,0.1727,51.26,0.1398,1500,6,1583,Non Default
690263,AL,INDIVIDUAL,5 years,F,RENT,3/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,880671,moving,F3, 36 months,Not Verified,24000,<50K,0.249,43.99,0.1899,1200,4,1584,Non Default
477388,IL,INDIVIDUAL,< 1 year,A,RENT,1/10/2021,5/16/2021,1/11/2021,Fully Paid,2/11/2021,605500,Debt consolidation,A3, 36 months,Not Verified,28800,<50K,0.1504,46.83,0.0774,1500,12,1586,Non Default
372941,RI,INDIVIDUAL,3 years,E,RENT,1/9/2021,4/16/2021,10/9/2021,Charged Off,11/9/2021,392323,Debt consolidation,E3, 36 months,Source Verified,22000,<50K,0.0867,176.57,0.1632,5000,10,1587,Default
576232,AL,INDIVIDUAL,10+ years,B,MORTGAGE,9/10/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,741078,home improvement,B5, 36 months,Source Verified,52000,50K–99K,0.0905,159.11,0.1186,4800,28,1587,Default
167189,NY,INDIVIDUAL,10+ years,C,RENT,12/7/2021,5/16/2021,10/8/2021,Charged Off,11/8/2021,167147,other,C1, 36 months,Not Verified,44000,<50K,0.153,158.76,0.1028,4900,18,1587,Default
606011,CA,INDIVIDUAL,< 1 year,A,RENT,11/10/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,777412,Debt consolidation,A2, 36 months,Source Verified,21600,<50K,0.1111,43.98,0.0579,1450,12,1589,Non Default
1023824,CA,INDIVIDUAL,6 years,A,MORTGAGE,11/11/2021,5/16/2021,8/12/2021,Fully Paid,9/12/2021,1252685,home improvement,A5, 36 months,Not Verified,48000,<50K,0.0753,47.63,0.089,1500,22,1590,Non Default
353784,NV,INDIVIDUAL,5 years,B,MORTGAGE,8/8/2021,8/11/2021,9/11/2021,Fully Paid,10/11/2021,357576,other,B1, 36 months,Verified,39962,<50K,0.2084,44.18,0.097,3200,19,1590,Non Default
535515,VA,INDIVIDUAL,4 years,E,RENT,6/10/2021,11/11/2021,6/11/2021,Charged Off,7/11/2021,691957,other,E5, 60 months,Not Verified,27000,<50K,0.1249,126.78,0.1793,5000,9,1591,Default
518685,NJ,INDIVIDUAL,10+ years,C,RENT,5/10/2021,5/16/2021,8/11/2021,Charged Off,9/11/2021,670497,vacation,C5, 36 months,Not Verified,18984,<50K,0,85.72,0.1422,2500,7,1592,Default
736860,OH,INDIVIDUAL,3 years,A,RENT,4/11/2021,5/16/2021,9/12/2021,Fully Paid,10/12/2021,933917,Debt consolidation,A2, 36 months,Not Verified,35000,<50K,0.2739,45.5,0.0579,1500,50,1593,Non Default
869722,AZ,INDIVIDUAL,5 years,D,RENT,9/11/2021,11/12/2021,6/12/2021,Charged Off,7/12/2021,1083642,Debt consolidation,D3, 36 months,Source Verified,60000,50K–99K,0.1396,113.28,0.1649,3200,9,1596,Default
802655,CA,INDIVIDUAL,2 years,C,OWN,7/11/2021,3/16/2021,8/14/2021,Fully Paid,9/14/2021,1008330,Debt consolidation,C5, 36 months,Verified,20400,<50K,0.2459,44.35,0.1523,1275,7,1596,Non Default
544040,NY,INDIVIDUAL,1 year,A,RENT,7/10/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,701848,major purchase,A5, 36 months,Verified,40000,<50K,0.0351,156.41,0.0788,5000,9,1596,Default
711960,NY,INDIVIDUAL,4 years,A,RENT,3/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,904973,moving,A5, 36 months,Not Verified,50000,50K–99K,0.162,93.54,0.0766,3000,26,1596,Default
430237,NY,INDIVIDUAL,2 years,B,RENT,7/9/2021,10/15/2021,7/10/2021,Charged Off,8/10/2021,510129,credit card,B5, 36 months,Not Verified,39000,<50K,0.2498,133.26,0.1221,4000,10,1597,Default
883986,MN,INDIVIDUAL,4 years,A,RENT,9/11/2021,5/16/2021,10/13/2021,Charged Off,11/13/2021,1099321,Debt consolidation,A4, 36 months,Not Verified,20400,<50K,0.2588,62.59,0.079,2000,18,1597,Default
852265,CA,INDIVIDUAL,1 year,A,RENT,8/11/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,1064306,Debt consolidation,A4, 36 months,Not Verified,24000,<50K,0.2735,46.66,0.0749,1500,8,1598,Non Default
651668,WV,INDIVIDUAL,1 year,B,RENT,1/11/2021,3/16/2021,1/12/2021,Fully Paid,2/12/2021,833578,credit card,B2, 36 months,Not Verified,35000,<50K,0.1107,48.41,0.1,1500,9,1599,Non Default
635981,NY,INDIVIDUAL,2 years,C,RENT,12/10/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,814717,vacation,C2, 60 months,Not Verified,45530,<50K,0.0456,27.07,0.1261,1200,18,1599,Non Default
874549,NC,INDIVIDUAL,7 years,A,RENT,9/11/2021,12/15/2021,2/13/2021,Fully Paid,3/13/2021,1089040,Debt consolidation,A2, 36 months,Not Verified,45000,<50K,0.1915,45.63,0.0599,1500,15,1601,Non Default
860152,KY,INDIVIDUAL,3 years,A,MORTGAGE,8/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,1072947,major purchase,A2, 36 months,Verified,65004,50K–99K,0.01,45.63,0.0599,1500,13,1601,Non Default
390162,WA,INDIVIDUAL,2 years,D,RENT,4/9/2021,10/9/2021,10/9/2021,Fully Paid,11/9/2021,424961,car,D2, 36 months,Verified,75764,50K–99K,0.114,51.58,0.1442,1500,13,1602,Non Default
789706,WA,INDIVIDUAL,4 years,B,RENT,6/11/2021,10/15/2021,8/13/2021,Fully Paid,9/13/2021,993656,major purchase,B1, 36 months,Verified,18576,<50K,0.1137,45.17,0.0999,1400,11,1602,Non Default
966985,NC,INDIVIDUAL,10+ years,B,RENT,9/11/2021,6/12/2021,5/12/2021,Fully Paid,6/12/2021,1187682,other,B5, 36 months,Source Verified,39600,<50K,0.1064,50.32,0.1269,1500,17,1603,Non Default
425906,AL,INDIVIDUAL,10+ years,A,MORTGAGE,7/9/2021,6/10/2021,6/10/2021,Fully Paid,7/10/2021,502480,educational,A4, 36 months,Not Verified,65000,50K–99K,0.0594,47.93,0.0932,1500,10,1604,Non Default
744604,FL,INDIVIDUAL,10+ years,B,MORTGAGE,5/11/2021,8/12/2021,3/12/2021,Charged Off,4/12/2021,943094,home improvement,B3, 60 months,Source Verified,63000,50K–99K,0.2202,141.3,0.1099,6500,44,1604,Default
141774,NJ,INDIVIDUAL,8 years,D,MORTGAGE,10/7/2021,5/16/2021,8/8/2021,Charged Off,9/8/2021,141767,Debt consolidation,D5, 36 months,Not Verified,85000,50K–99K,0.1687,162.01,0.1312,20000,41,1605,Default
798687,CA,INDIVIDUAL,10+ years,B,MORTGAGE,7/11/2021,1/16/2021,3/12/2021,Fully Paid,4/12/2021,1003826,other,B4, 36 months,Source Verified,66661,50K–99K,0.159,49.46,0.1149,1500,53,1605,Non Default
580277,VA,INDIVIDUAL,4 years,D,MORTGAGE,9/10/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,745975,Debt consolidation,D2, 60 months,Source Verified,90000,50K–99K,0.0617,229.45,0.1521,9600,24,1606,Default
541585,TX,INDIVIDUAL,10+ years,A,MORTGAGE,7/10/2021,5/16/2021,7/13/2021,Fully Paid,8/13/2021,699020,major purchase,A2, 36 months,Not Verified,121200,100K–149K,0.1883,44.62,0.0676,1450,48,1606,Non Default
1069657,PA,INDIVIDUAL,2 years,D,RENT,12/11/2021,5/13/2021,10/15/2021,Charged Off,11/15/2021,1304764,other,D2, 60 months,Not Verified,50004,50K–99K,0.1397,123.65,0.1677,5000,22,1609,Default
733752,CA,INDIVIDUAL,10+ years,C,RENT,4/11/2021,3/16/2021,8/13/2021,Fully Paid,9/13/2021,930151,other,C1, 36 months,Source Verified,69600,50K–99K,0.1305,45.28,0.1268,1350,18,1609,Non Default
569982,GA,INDIVIDUAL,< 1 year,B,RENT,8/10/2021,9/12/2021,5/11/2021,Fully Paid,6/11/2021,733257,other,B5, 36 months,Verified,21216,<50K,0.1267,49.73,0.1186,1500,15,1609,Non Default
656009,CA,INDIVIDUAL,10+ years,C,MORTGAGE,1/11/2021,5/16/2021,4/11/2021,Charged Off,5/11/2021,839031,Debt consolidation,C2, 60 months,Not Verified,155004,150K–199K,0.1496,318.98,0.1306,14000,41,1610,Default
728866,OH,INDIVIDUAL,4 years,G,MORTGAGE,4/11/2021,8/12/2021,4/12/2021,Charged Off,5/12/2021,924588,Debt consolidation,G1, 60 months,Verified,54500,50K–99K,0.2277,132.78,0.2011,5000,39,1610,Default
370694,TX,INDIVIDUAL,< 1 year,A,OWN,1/9/2021,1/12/2021,1/12/2021,Fully Paid,2/12/2021,384432,small business,A4, 36 months,Not Verified,11000,<50K,0.2498,44.73,0.0932,1400,18,1610,Non Default
618530,MI,INDIVIDUAL,2 years,A,RENT,11/10/2021,4/12/2021,4/12/2021,Fully Paid,5/12/2021,792882,Debt consolidation,A5, 36 months,Not Verified,16200,<50K,0.0074,46.26,0.0691,1500,14,1612,Non Default
979302,FL,INDIVIDUAL,6 years,A,MORTGAGE,10/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,1202382,other,A4, 36 months,Not Verified,102540,100K–149K,0.2245,46.94,0.079,1500,34,1615,Non Default
486468,MN,INDIVIDUAL,5 years,A,MORTGAGE,2/10/2021,10/11/2021,10/11/2021,Fully Paid,11/11/2021,619971,credit card,A1, 36 months,Not Verified,77000,50K–99K,0.0238,45.91,0.0639,1500,12,1616,Non Default
537022,MN,INDIVIDUAL,10+ years,B,MORTGAGE,7/10/2021,5/16/2021,2/11/2021,Charged Off,3/11/2021,693707,credit card,B4, 60 months,Not Verified,36730,<50K,0.2016,230.87,0.1149,10500,30,1616,Default
375744,WA,INDIVIDUAL,< 1 year,B,RENT,2/9/2021,9/10/2021,9/10/2021,Fully Paid,10/10/2021,398257,other,B4, 36 months,Not Verified,27996,<50K,0.0562,49.75,0.1189,1500,9,1616,Non Default
1050934,NY,INDIVIDUAL,2 years,A,RENT,12/11/2021,2/13/2021,8/12/2021,Charged Off,9/12/2021,1282215,Debt consolidation,A3, 36 months,Not Verified,36500,<50K,0.1673,171.11,0.0751,5500,12,1617,Default
794252,SD,INDIVIDUAL,1 year,F,RENT,6/11/2021,2/13/2021,9/12/2021,Charged Off,10/12/2021,998862,Debt consolidation,F5, 36 months,Source Verified,23000,<50K,0.047,106.56,0.2174,2800,8,1617,Default
1036593,UT,INDIVIDUAL,4 years,B,MORTGAGE,11/11/2021,5/16/2021,9/13/2021,Fully Paid,10/13/2021,1266263,other,B1, 36 months,Not Verified,25632,<50K,0.0272,48.34,0.0991,1500,4,1617,Non Default
429572,IL,INDIVIDUAL,4 years,C,RENT,8/9/2021,5/16/2021,12/9/2021,Charged Off,1/9/2022,509014,Debt consolidation,C3, 36 months,Not Verified,74500,50K–99K,0.1822,405.25,0.1316,12000,21,1618,Default
475549,CA,INDIVIDUAL,2 years,D,RENT,1/10/2021,5/16/2021,8/10/2021,Fully Paid,9/10/2021,602043,other,D1, 36 months,Not Verified,40000,<50K,0.039,51.72,0.1461,1500,7,1619,Non Default
589452,MD,INDIVIDUAL,2 years,D,RENT,9/10/2021,8/11/2021,3/11/2021,Charged Off,4/11/2021,757232,other,D2, 60 months,Source Verified,48000,<50K,0.1125,239.01,0.1521,10000,11,1619,Default
369630,NV,INDIVIDUAL,< 1 year,A,RENT,12/8/2021,9/11/2021,4/11/2021,Charged Off,5/11/2021,385659,Debt consolidation,A3, 36 months,Not Verified,50000,50K–99K,0.1051,62.68,0.08,2000,23,1620,Default
886504,NJ,INDIVIDUAL,6 years,A,MORTGAGE,9/11/2021,10/14/2021,10/13/2021,Fully Paid,11/13/2021,1102345,small business,A1, 36 months,Not Verified,60100,50K–99K,0.0625,45.66,0.0603,1500,28,1620,Non Default
722612,CA,INDIVIDUAL,4 years,C,RENT,4/11/2021,12/12/2021,8/12/2021,Charged Off,9/12/2021,917464,medical,C2, 36 months,Source Verified,149400,100K–149K,0.0958,101.17,0.1306,3000,25,1622,Default
644149,FL,INDIVIDUAL,2 years,B,MORTGAGE,1/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,824302,Debt consolidation,B2, 36 months,Source Verified,13200,<50K,0.2391,44.69,0.0925,1400,32,1624,Non Default
566428,WA,INDIVIDUAL,2 years,F,MORTGAGE,8/10/2021,4/11/2021,11/10/2021,Charged Off,12/10/2021,728618,credit card,F5, 36 months,Verified,93600,50K–99K,0.1429,815.25,0.1979,22000,42,1626,Default
680694,GA,INDIVIDUAL,6 years,B,MORTGAGE,2/11/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,869574,Debt consolidation,B4, 36 months,Not Verified,51000,50K–99K,0.1569,163.08,0.1074,5000,16,1626,Default
567584,KY,INDIVIDUAL,2 years,B,RENT,8/10/2021,7/15/2021,8/11/2021,Fully Paid,9/11/2021,730161,Debt consolidation,B5, 36 months,Not Verified,15600,<50K,0.0508,49.73,0.1186,1500,23,1626,Non Default
575687,IL,INDIVIDUAL,< 1 year,C,RENT,9/10/2021,5/16/2021,6/11/2021,Fully Paid,7/11/2021,740437,Debt consolidation,C5, 36 months,Not Verified,30000,<50K,0.0192,51.8,0.1472,1500,16,1628,Non Default
